,misterspex.at,fielmann,pearle.at,hartlauer.at,mean,name,brand
price,,,0.0,,0.0,snou5002 vv00 seen,seen
price,,,0.0,,0.0,snou5002 bb00 seen,seen
price,,,0.0,,0.0,snom0008 cc00 seen,seen
price,,,0.0,,0.0,snom0007 gg00 seen,seen
price,,,0.0,,0.0,snom0006 gg00 seen,seen
price,,,0.0,,0.0,snom0005 bb00 seen,seen
price,,,0.0,,0.0,snom0003 nn00 seen,seen
price,,,0.0,,0.0,snom0003 bb00 seen,seen
price,,,0.0,,0.0,snof5003 nn00 seen,seen
price,,,0.0,,0.0,snof5003 uu00 seen,seen
price,,,0.0,,0.0,snof5003 cc00 seen,seen
price,,,0.0,,0.0,snof5001 bb00 seen,seen
price,,,0.0,,0.0,snof0008 vv00 seen,seen
price,,,0.0,,0.0,snof0008 bb00 seen,seen
price,,,0.0,,0.0,snof0007 uu00 seen,seen
price,,,0.0,,0.0,snof0006 bb00 seen,seen
price,,,0.0,,0.0,snof0004 uu00 seen,seen
price,,,0.0,,0.0,2300 snof0003 seen,seen
price,,,0.0,,0.0,rr snkf01 seen,seen
price,,,0.0,,0.0,bb snkf01 seen,seen
price,,,0.0,,0.0,snif10 uu00 seen,seen
price,,,0.0,,0.0,snif10 bb00 seen,seen
price,,,0.0,,0.0,snif10 ff00 seen,seen
price,,,0.0,,0.0,snif10 uu00 seen,seen
price,,,0.0,,0.0,snif10 bb00 seen,seen
price,,,0.0,,0.0,pp snif10 seen,seen
price,,,0.0,,0.0,snif09 oo00 seen,seen
price,,,0.0,,0.0,snff10 rr00 seen,seen
price,,,0.0,,0.0,snff06 uu00 seen,seen
price,,,0.0,,0.0,gb snem02 seen,seen
price,,,0.0,,0.0,bb snem02 seen,seen
price,,,0.0,,0.0,snef09 ee00 seen,seen
price,,,0.0,,0.0,sndm01 nn00 seen,seen
price,,,0.0,,0.0,sndf03 rr00 seen,seen
price,,,0.0,,0.0,sndf03 pp00 seen,seen
price,,,0.0,,0.0,bb sncm18 seen,seen
price,,,0.0,,0.0,hh sncm18 seen,seen
price,,,0.0,,0.0,vt snbf06 seen,seen
price,,,0.0,,0.0,snam21 cx00 seen,seen
price,,,0.0,,0.0,snam21 rr00 seen,seen
price,,,0.0,,0.0,bb sncm18 seen,seen
price,,,0.0,,0.0,cl sndk14 seen,seen
price,,,0.0,,0.0,xx snef09 seen,seen
price,,,0.0,,0.0,rr snef09 seen,seen
price,,,0.0,,0.0,ll snef09 seen,seen
price,,,0.0,,0.0,3500 snkk01 seen,seen
price,,,0.0,,0.0,rr snjk04 seen,seen
price,,,0.0,,0.0,pp snjk04 seen,seen
price,,,0.0,,0.0,ll snjk02 seen,seen
price,,,0.0,,0.0,vv snjk02 seen,seen
price,,,0.0,,0.0,gg snif09 seen,seen
price,,,0.0,,0.0,pp snif09 seen,seen
price,,,0.0,,0.0,bb snfk08 seen,seen
price,,,0.0,,0.0,ll snff06 seen,seen
price,,,0.0,,0.0,bb snff06 seen,seen
price,,,0.0,,0.0,2300 sncf10 seen,seen
price,,,0.0,,0.0,gb snem02 seen,seen
price,,,0.0,,0.0,bb snem02 seen,seen
price,,,0.0,,0.0,snof5010 rr00 seen,seen
price,,,0.0,,0.0,snof5010 bb00 seen,seen
price,,,0.0,,0.0,sncm12 cc00 seen,seen
price,,,0.0,,0.0,snok0010 cc00 seen,seen
price,,,0.0,,0.0,snok0010 ee00 seen,seen
price,,,0.0,,0.0,snok0009 uu00 seen,seen
price,,,0.0,,0.0,snjt01 ll00 seen,seen
price,,,0.0,,0.0,snok0009 pp00 seen,seen
price,,,0.0,,0.0,snif10 hx00 seen,seen
price,,,0.0,,0.0,snif10 hx00 seen,seen
price,,,0.0,,0.0,snoj0002 gg00 seen,seen
price,,,0.0,,0.0,snoj0002 cc00 seen,seen
price,,,0.0,,0.0,snoj0001 uu00 seen,seen
price,,,0.0,,0.0,snoj0001 bb00 seen,seen
price,,,0.0,,0.0,dn sndf03 seen,seen
price,,,0.0,,0.0,bb sndf03 seen,seen
price,,,0.0,,0.0,nn sndf02 seen,seen
price,,,0.0,,0.0,gg sndf02 seen,seen
price,,,0.0,,0.0,gb sndm01 seen,seen
price,,,0.0,,0.0,gg sncm12 seen,seen
price,,,0.0,,0.0,0nj1014 002 seen,seen
price,,,0.0,,0.0,0nj1014 002 seen,seen
price,,,0.0,,0.0,0nj1014 001 seen,seen
price,,,0.0,,0.0,0nj1014 001 seen,seen
price,,,0.0,,0.0,0nj1015 001 seen,seen
price,,,0.0,,0.0,0ne1043 003 seen,seen
price,,,0.0,,0.0,0ne1043 002 seen,seen
price,,,0.0,,0.0,0ne1042 004 seen,seen
price,,,0.0,,0.0,0ne1042 001 seen,seen
price,,,0.0,,0.0,0ne3062 002 seen,seen
price,,,0.0,,0.0,0nj3025 002 seen,seen
price,,,0.0,,0.0,0ne3062 001 seen,seen
price,,,0.0,,0.0,0nj3025 001 seen,seen
price,,,0.0,,0.0,0nj3019 snoj0003 bx00 seen,seen
price,,,0.0,,0.0,0nj3022 002 seen,seen
price,,,0.0,,0.0,0nj3022 001 seen,seen
price,,,0.0,,0.0,0ne3054 003 seen,seen
price,,,0.0,,0.0,0ne3054 002 seen,seen
price,,,0.0,,0.0,0ne3054 001 seen,seen
price,,,0.0,,0.0,0ne3055 003 seen,seen
price,,,0.0,,0.0,gg snam13 seen,seen
price,,,0.0,,0.0,gg snam21 seen,seen
price,,,0.0,,0.0,snb09 c02 seen,seen
price,,,0.0,,0.0,snb07 c01 seen,seen
price,,,0.0,,0.0,snk08 c02 seen,seen
price,,,0.0,,0.0,snk08 c01 seen,seen
price,,,0.0,,0.0, snsf0022 bbg0 seen,seen
price,,,0.0,,0.0, snsf0022 nnn0 seen,seen
price,,,0.0,,0.0, snsm0007 bbgs seen,seen
price,,,0.0,,0.0, snsm0010 bbe0 seen,seen
price,,,0.0,,0.0, snsu0017 bbg0 seen,seen
price,,,0.0,,0.0, snsu0021 uug0 seen,seen
price,,,0.0,,0.0, snsm0009 ggn0 seen,seen
price,,,0.0,,0.0, snsf0023 bbg0 seen,seen
price,,,0.0,,0.0, snsm0006 oogs seen,seen
price,,,0.0,,0.0, snsu0014 rrg0 seen,seen
price,,,0.0,,0.0, snsm0010 nng0 seen,seen
price,,,0.0,,0.0, snsm0009 dde0 seen,seen
price,,,0.0,,0.0, snsm0009 nng0 seen,seen
price,,,0.0,,0.0, snsu0017 ccgs seen,seen
price,,,0.0,,0.0, snsu0021 llg0 seen,seen
price,,,0.0,,0.0, snsu0021 bbc0 seen,seen
price,,,0.0,,0.0,cc  rfjt03 seen,seen
price,,,0.0,,0.0,pp  rfif07 seen,seen
price,,,0.0,,0.0,bb  cfff08 seen,seen
price,,,0.0,,0.0, snsm0015 wwgc seen,seen
price,,,0.0,,0.0,0sf1577 c643 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1577 c388 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1576 c635 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1576 c555 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2601 526 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2601 488 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1557b c636 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1557b c635 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1578 c636 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1578 c543 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2298 268 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2298 131 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1548 c635 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2570 526 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2597b 489 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2289 525 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2289 231 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2288 132 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2288 268 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2580b 108 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2580b 489 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2275 104 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1144 c367 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2579 497 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2579 472 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1557b c589 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1557b c555 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1557b c585 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1556 c592 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1556 c593 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1556 c555 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1144 c595 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1143 c584 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1143 c568 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2270 231 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2267 136 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2573 490 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2573 472 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2262 231 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1548 c562 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1548 c518 sferoflex,sferoflex
price,,,0.0,,0.0,0sf1548 c352 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2572 489 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2572 488 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2571 489 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2571 488 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2570 491 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2570 490 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2570 489 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2570 488 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2248 355 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2248 268 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2553 103 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2553 108 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2553 267 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2152 268 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2086 273 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2115 273 sferoflex,sferoflex
price,,,0.0,,0.0,0sf2115 268 sferoflex,sferoflex
price,0.0,,,,0.0,fayez smoky share x mister spex,share x mister spex
price,0.0,,,,0.0,aarti salt share x mister spex,share x mister spex
price,0.0,,,,0.0,1007 epwou d13 share x mister spex,share x mister spex
price,0.0,,,,0.0,1006 luul d22 share x mister spex,share x mister spex
price,0.0,,,,0.0,1006 luul d13 share x mister spex,share x mister spex
price,0.0,,,,0.0,mircy tortoise share x mister spex,share x mister spex
price,0.0,,,,0.0,mircy havana share x mister spex,share x mister spex
price,0.0,,,,0.0,mircy salt share x mister spex,share x mister spex
price,0.0,,,,0.0,ursula almond share x mister spex,share x mister spex
price,0.0,,,,0.0,ursula lotus share x mister spex,share x mister spex
price,0.0,,,,0.0,ursula plum share x mister spex,share x mister spex
price,0.0,,,,0.0,1008 kuku f22 share x mister spex,share x mister spex
price,0.0,,,,0.0,1009 natsai d23 share x mister spex,share x mister spex
price,0.0,,,,0.0,1009 natsai q22 share x mister spex,share x mister spex
price,0.0,,,,0.0,1009 natsai r31 share x mister spex,share x mister spex
price,0.0,,,,0.0,1008 kuku e23 share x mister spex,share x mister spex
price,0.0,,,,0.0,1008 kuku h21 share x mister spex,share x mister spex
price,0.0,,,,0.0,1007 epwou d22 share x mister spex,share x mister spex
price,0.0,,,,0.0,1007 epwou r31 share x mister spex,share x mister spex
price,0.0,,,,0.0,1006 luul d24 share x mister spex,share x mister spex
price,0.0,,,,0.0,1006 luul q31 share x mister spex,share x mister spex
price,0.0,,,,0.0,segundo berry share x mister spex,share x mister spex
price,0.0,,,,0.0,koko chestnut gradient share x mister spex,share x mister spex
price,0.0,,,,0.0,segundo pebble share x mister spex,share x mister spex
price,0.0,,,,0.0,fayez chai share x mister spex,share x mister spex
price,0.0,,,,0.0,fayez coal share x mister spex,share x mister spex
price,0.0,,,,0.0,segundo coal share x mister spex,share x mister spex
price,0.0,,,,0.0,segundo oat share x mister spex,share x mister spex
price,0.0,,,,0.0,lucky coal share x mister spex,share x mister spex
price,0.0,,,,0.0,lucky rose share x mister spex,share x mister spex
price,0.0,,,,0.0,hamett chestnut share x mister spex,share x mister spex
price,0.0,,,,0.0,hamett coal share x mister spex,share x mister spex
price,0.0,,,,0.0,hawa lychee share x mister spex,share x mister spex
price,0.0,,,,0.0,hawa havana share x mister spex,share x mister spex
price,0.0,,,,0.0,hawa rose share x mister spex,share x mister spex
price,0.0,,,,0.0,aarti almond share x mister spex,share x mister spex
price,0.0,,,,0.0,aarti havana share x mister spex,share x mister spex
price,0.0,,,,0.0,koko seaweed gradient share x mister spex,share x mister spex
price,0.0,,,,0.0,koko chestnut share x mister spex,share x mister spex
price,0.0,,,,0.0,2003 rachida s23 share x mister spex,share x mister spex
price,0.0,,,,0.0,2005 manish s23 share x mister spex,share x mister spex
price,0.0,,,,0.0,2001 lakshmi r33 share x mister spex,share x mister spex
price,0.0,,,,0.0,2005 manish h21 share x mister spex,share x mister spex
price,0.0,,,,0.0,2000 mahafuzur q22 share x mister spex,share x mister spex
price,0.0,,,,0.0,2005 manish f22 share x mister spex,share x mister spex
price,0.0,,,,0.0,2004 aliat s23 share x mister spex,share x mister spex
price,0.0,,,,0.0,2004 aliat d22 share x mister spex,share x mister spex
price,0.0,,,,0.0,2004 aliat r31 share x mister spex,share x mister spex
price,0.0,,,,0.0,2003 rachida k11 share x mister spex,share x mister spex
price,0.0,,,,0.0,2002 suldana k13 share x mister spex,share x mister spex
price,0.0,,,,0.0,2002 suldana q32 share x mister spex,share x mister spex
price,0.0,,,,0.0,2002 suldana s21 share x mister spex,share x mister spex
price,0.0,,,,0.0,2001 lakshmi q22 share x mister spex,share x mister spex
price,0.0,,,,0.0,2001 lakshmi c21 share x mister spex,share x mister spex
price,0.0,,,,0.0,2000 mahafuzur q33 share x mister spex,share x mister spex
price,0.0,,,,0.0,2000 mahafuzur s21 share x mister spex,share x mister spex
price,0.0,,,,0.0,t1 8722 9040 carbon silhouette,silhouette
price,0.0,,,,0.0,8729 9140 silhouette,silhouette
price,0.0,,,,0.0,4080 6130 silhouette,silhouette
price,0.0,,,,0.0,8728 6560 cape florida silhouette,silhouette
price,0.0,,,,0.0,8721 9140 adventurer silhouette,silhouette
price,0.0,,,,0.0,8720 9240 silhouette,silhouette
price,0.0,,,,0.0,8716 7010 titan breeze silhouette,silhouette
price,0.0,,,,0.0,8694 6040 silhouette,silhouette
price,0.0,,,,0.0,8693 6760 naschmarkt silhouette,silhouette
price,0.0,,,,0.0,8158 8540 wachau silhouette,silhouette
price,0.0,,,,0.0,4081 5540 brickell silhouette,silhouette
price,0.0,,,,0.0,8702 8540 accent shades silhouette,silhouette
price,0.0,,,,0.0,8177 9030 accent shades silhouette,silhouette
price,0.0,,,,0.0,4079 9000 sun lite silhouette,silhouette
price,0.0,,,,0.0,8716 7530 titan breeze silhouette,silhouette
price,0.0,,,,0.0,8175 7530 tma icon silhouette,silhouette
price,,,,149.0,0.0, sy 356 v02 sisley,sisley
price,,,,149.0,0.0, sy 335 v03 53-16/140 sisley,sisley
price,,,0.0,,0.0,54d  se6216 skechers,skechers
price,,,0.0,,0.0,56r  se6216 skechers,skechers
price,,,0.0,,0.0,01d  se6117 skechers,skechers
price,0.0,,,,0.0,e wilder a71 smart collection,smart collection
price,0.0,,,,0.0,c dorothy am74 smart collection,smart collection
price,0.0,,,,0.0,1041 001 stevens smart collection,smart collection
price,0.0,,,,0.0,e gerry cp130 smart collection,smart collection
price,0.0,,,,0.0,1044 001 millett smart collection,smart collection
price,0.0,,,,0.0,1011 003 gibson smart collection,smart collection
price,0.0,,,,0.0,d edwidge ac398 smart collection,smart collection
price,0.0,,,,0.0,1011 001 gibson smart collection,smart collection
price,0.0,,,,0.0,1078 001 coben smart collection,smart collection
price,0.0,,,,0.0,th 1001 c1 nash smart collection,smart collection
price,0.0,,,,0.0,3 maurier unx040-3 smart collection,smart collection
price,0.0,,,,0.0,1018 wallace n24 smart collection,smart collection
price,0.0,,,,0.0,1091 001 anton smart collection,smart collection
price,0.0,,,,0.0,1108 003 riba smart collection,smart collection
price,0.0,,,,0.0,2 marquez fab154-2 smart collection,smart collection
price,0.0,,,,0.0,3 marquez fab154-3 smart collection,smart collection
price,0.0,,,,0.0,d dorothy am74 smart collection,smart collection
price,0.0,,,,0.0,1001 002 dylan smart collection,smart collection
price,0.0,,,,0.0,1084 002 harries smart collection,smart collection
price,0.0,,,,0.0,1074 002 ellies smart collection,smart collection
price,0.0,,,,0.0,d angira mtr-92 smart collection,smart collection
price,0.0,,,,0.0,1127 001 jarrell smart collection,smart collection
price,0.0,,,,0.0,601 a nealon smart collection,smart collection
price,0.0,,,,0.0,601 d nealon smart collection,smart collection
price,0.0,,,,0.0,885 a vilhelm smart collection,smart collection
price,0.0,,,,0.0,01 vonnegut un782-01 smart collection,smart collection
price,0.0,,,,0.0,1015 001 lindsay smart collection,smart collection
price,0.0,,,,0.0,1042 001 ludy smart collection,smart collection
price,0.0,,,,0.0,1057 002 sullivan smart collection,smart collection
price,0.0,,,,0.0,646 b harris smart collection,smart collection
price,0.0,,,,0.0,b grace cp124 smart collection,smart collection
price,0.0,,,,0.0,1018 001 wallace smart collection,smart collection
price,0.0,,,,0.0,03 vonnegut un782-03 smart collection,smart collection
price,0.0,,,,0.0,1003 007 beckett smart collection,smart collection
price,0.0,,,,0.0,f dorothy am74 smart collection,smart collection
price,0.0,,,,0.0,646 harris smart collection,smart collection
price,0.0,,,,0.0,646 a harris smart collection,smart collection
price,0.0,,,,0.0,g maryam am87 smart collection,smart collection
price,0.0,,,,0.0,2 achebe fab166-2 smart collection,smart collection
price,0.0,,,,0.0,1074 003 ellies smart collection,smart collection
price,0.0,,,,0.0,02 calvino un807-02 smart collection,smart collection
price,0.0,,,,0.0,3 woolf fab149-3 smart collection,smart collection
price,0.0,,,,0.0,a grace cp124 smart collection,smart collection
price,0.0,,,,0.0,gerry cp130 smart collection,smart collection
price,0.0,,,,0.0,28 c korczak smart collection,smart collection
price,0.0,,,,0.0,1074 001 ellies smart collection,smart collection
price,0.0,,,,0.0,1018 003 wallace smart collection,smart collection
price,0.0,,,,0.0,1042 002 ludy smart collection,smart collection
price,0.0,,,,0.0,1018 wallace f23 smart collection,smart collection
price,0.0,,,,0.0,1042 ludy r24 smart collection,smart collection
price,0.0,,,,0.0,1110 001 renan smart collection,smart collection
price,0.0,,,,0.0,1001 001 dylan smart collection,smart collection
price,0.0,,,,0.0,3 achebe fab166-3 smart collection,smart collection
price,0.0,,,,0.0,03 haruki un847-03 smart collection,smart collection
price,0.0,,,,0.0,888 d nini roll smart collection,smart collection
price,0.0,,,,0.0,888 c nini roll smart collection,smart collection
price,0.0,,,,0.0,1011 gibson n25 smart collection,smart collection
price,0.0,,,,0.0,03 kazuo un783-03 smart collection,smart collection
price,0.0,,,,0.0,02 jemisin un784-02 smart collection,smart collection
price,0.0,,,,0.0,e rebula cp113 smart collection,smart collection
price,0.0,,,,0.0,01 kazuo un783-01 smart collection,smart collection
price,0.0,,,,0.0,1057 sullivan q23 smart collection,smart collection
price,0.0,,,,0.0,1 borges fab152-1 smart collection,smart collection
price,0.0,,,,0.0,1001 dylan h23 smart collection,smart collection
price,0.0,,,,0.0,03 calvino un787-03 smart collection,smart collection
price,0.0,,,,0.0,d trezza l118 smart collection,smart collection
price,0.0,,,,0.0,03 calvino un807-03 smart collection,smart collection
price,0.0,,,,0.0, 2 bradbury fab133-2 smart collection,smart collection
price,0.0,,,,0.0,30 b wislawa smart collection,smart collection
price,0.0,,,,0.0,01 tartt un676-01 smart collection,smart collection
price,0.0,,,,0.0,trezza l118 smart collection,smart collection
price,0.0,,,,0.0,2 woolf fab149-2 smart collection,smart collection
price,0.0,,,,0.0,1 woolf fab149-1 smart collection,smart collection
price,0.0,,,,0.0,601 e nealon smart collection,smart collection
price,0.0,,,,0.0,3 borges fab152-3 smart collection,smart collection
price,0.0,,,,0.0,1110 renan f22 smart collection,smart collection
price,0.0,,,,0.0,02 vonnegut un782-02 smart collection,smart collection
price,0.0,,,,0.0,02 tartt un676-02 smart collection,smart collection
price,0.0,,,,0.0,03 tartt un676-03 smart collection,smart collection
price,0.0,,,,0.0,03 jemisin un784-03 smart collection,smart collection
price,0.0,,,,0.0,1 bradbury fab133-1 smart collection,smart collection
price,0.0,,,,0.0,2 maurier unx040-2 smart collection,smart collection
price,0.0,,,,0.0,02 haruki un847-02 smart collection,smart collection
price,0.0,,,,0.0,1084 harries n23 smart collection,smart collection
price,0.0,,,,0.0,1001 nash s23 smart collection,smart collection
price,0.0,,,,0.0,d orczy cp115 smart collection,smart collection
price,0.0,,,,0.0,g paglia ac19 smart collection,smart collection
price,0.0,,,,0.0,1015 004 lindsay smart collection,smart collection
price,0.0,,,,0.0,1084 001 harries smart collection,smart collection
price,0.0,,,,0.0,1057 001 sullivan smart collection,smart collection
price,0.0,,,,0.0,1003 005 beckett smart collection,smart collection
price,0.0,,,,0.0,1046 003 lorca smart collection,smart collection
price,0.0,,,,0.0,1046 002 lorca smart collection,smart collection
price,0.0,,,,0.0,th 1001 c2 nash smart collection,smart collection
price,,,0.0,,0.0,bg  pfgu17 solaris,solaris
price,,,0.0,,0.0,bb  soef15 solaris,solaris
price,,,0.0,,0.0,0sh3099 0004 starck,starck
price,,,0.0,,0.0,0sh3098 0003 starck,starck
price,,,0.0,,0.0,0sh2085 0001 starck,starck
price,,,0.0,,0.0,0sh3096 0003 starck,starck
price,,,0.0,,0.0,0sh2081 0002 starck,starck
price,,,0.0,,0.0,0sh2077t 0002 starck,starck
price,,,0.0,,0.0,0sh2079 0001 starck,starck
price,,,0.0,,0.0,0sh3090 0003 starck,starck
price,,,0.0,,0.0,0sh3088 0001 starck,starck
price,,,0.0,,0.0,0sh2047 0013 starck,starck
price,,,0.0,,0.0,0sh2065 0005 starck,starck
price,,,0.0,,0.0,0sh3078 0004 starck,starck
price,,,0.0,,0.0,0sh2066 0002 starck,starck
price,,,0.0,,0.0,0sh2064 0005 starck,starck
price,,,0.0,,0.0,0sh2064 0001 starck,starck
price,,,0.0,,0.0,0sh2062 0002 starck,starck
price,,,0.0,,0.0,0sh2062 0001 starck,starck
price,,,0.0,,0.0,0sh1043x 0028 pl1043 starck,starck
price,,,0.0,,0.0,0sh1043x 0023 pl1043 starck,starck
price,0.0,,,,0.0,sc 50025i 072 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50002i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50029 i 052 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50036 u 053 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50037 i 072 stella mccartney,stella mccartney
price,-0.016295992620682678,0.016295992620682563,,,0.0, 045 sc50045i stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50038 u 030 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50043 i 052 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50043 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50038 u 045 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50042 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50038 u 032 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50046 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50042 i 053 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50037 i 055 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50040 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50038 u 016 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50038 u 001 stella mccartney,stella mccartney
price,0.060718007009567025,-0.06071800700956713,,,0.0, 045 sc50045i stella mccartney,stella mccartney
price,0.060718007009567025,-0.06071800700956713,,,0.0, 052 sc50045i stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50037 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50044 i 047 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50035 i 048 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50035 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50033 i 069 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50033 i 053 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50033 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50030 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50005 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50027 i 072 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50027 i 052 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50027 i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50028i 052 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50028i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50025i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50022i 052 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50022i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50019i 072 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50019i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50009u 030 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50009u 025 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50008u 093 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50008u 030 stella mccartney,stella mccartney
price,-0.03717571543193361,0.037175715431933765,,,0.0, 057 sc50042i stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50007i 052 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50007i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50006i 072 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50006i 052 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50006i 001 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50003u 093 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50003u 072 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50003u 032 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50003u 030 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 50001i 072 stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 4013ik 01a stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40024i 21n stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40080 i 01a stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40060 i 72a stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40076 i 01n stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40077 i 01n stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40076 i 45g stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40059 i 93e stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40072 i 01v stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40074 i 01b stella mccartney,stella mccartney
price,0.0,,,,0.0,sc 40072 i 52n stella mccartney,stella mccartney
